,Order Id,Column,Timestamp,Size,Price,Fees,Side
189,189,CASTROLIND.NS,2018-05-07,126.0,185.5,0.0,Sell
190,190,FACT.NS,2018-05-07,432.0,51.400001525878906,0.0,Sell
191,191,HONAUT.NS,2018-05-07,1.0,18883.349609375,0.0,Buy
192,192,APARINDS.NS,2018-05-07,29.0,792.25,0.0,Buy
193,193,TORNTPHARM.NS,2018-05-07,33.0,697.2750244140625,0.0,Buy
194,194,INDIGO.NS,2018-05-14,20.0,1174.699951171875,0.0,Sell
195,195,HCLTECH.NS,2018-05-14,46.0,468.7000122070313,0.0,Sell
196,196,BALKRISIND.NS,2018-05-14,20.0,1199.449951171875,0.0,Buy
197,197,GNFC.NS,2018-05-14,51.0,485.8999938964844,0.0,Buy
198,198,IIFL.NS,2018-05-21,61.0,386.8646545410156,0.0,Sell
199,199,AIAENG.NS,2018-05-21,15.0,1585.0,0.0,Buy
200,200,BALKRISIND.NS,2018-05-28,20.0,1102.75,0.0,Sell
201,201,TORNTPHARM.NS,2018-05-28,33.0,662.4500122070312,0.0,Sell
202,202,NTPC.NS,2018-05-28,154.0,138.375,0.0,Sell
203,203,APARINDS.NS,2018-05-28,29.0,732.2000122070312,0.0,Sell
204,204,BAYERCROP.NS,2018-05-28,4.0,4552.0498046875,0.0,Buy
205,205,BAJAJHLDNG.NS,2018-05-28,7.0,2791.050048828125,0.0,Buy
206,206,BAJFINANCE.NS,2018-05-28,102.0,212.5,0.0,Buy
207,207,KNRCON.NS,2018-06-04,153.0,141.9499969482422,0.0,Sell
208,208,TORNTPHARM.NS,2018-06-04,68.0,727.4749755859375,0.0,Buy
209,209,GPIL.NS,2018-06-11,257.0,106.25,0.0,Sell
210,210,ACE.NS,2018-06-11,168.0,144.0,0.0,Sell
211,211,3MINDIA.NS,2018-06-11,1.0,18821.0,0.0,Sell
212,212,HINDUNILVR.NS,2018-06-11,14.0,1596.0,0.0,Buy
213,213,HINDALCO.NS,2018-06-11,96.0,242.0500030517578,0.0,Buy
214,214,MCX.NS,2018-06-11,28.0,831.0,0.0,Buy
215,215,ASHOKLEY.NS,2018-06-25,241.0,136.14999389648438,0.0,Sell
216,216,HINDALCO.NS,2018-06-25,96.0,221.0500030517578,0.0,Sell
217,217,LT.NS,2018-06-25,16.0,1301.0,0.0,Sell
218,218,PEL.NS,2018-06-25,17.0,1482.364501953125,0.0,Buy
219,219,BERGEPAINT.NS,2018-06-25,106.0,239.1666717529297,0.0,Buy
220,220,SAIL.NS,2018-06-25,304.0,83.55000305175781,0.0,Buy
221,221,JINDALSTEL.NS,2018-07-02,95.0,223.0,0.0,Sell
222,222,GNFC.NS,2018-07-02,51.0,403.0,0.0,Sell
223,223,LTTS.NS,2018-07-02,15.0,1224.9000244140625,0.0,Sell
224,224,SOLARINDS.NS,2018-07-02,17.0,1126.8499755859375,0.0,Buy
225,225,GLAXO.NS,2018-07-02,14.0,1410.0,0.0,Buy
226,226,YESBANK.NS,2018-07-02,59.0,338.04998779296875,0.0,Buy
227,227,MASTEK.NS,2018-07-09,46.0,497.6000061035156,0.0,Sell
228,228,SCHAEFFLER.NS,2018-07-09,22.0,1094.3599853515625,0.0,Buy
229,229,JSWSTEEL.NS,2018-07-23,101.0,306.0,0.0,Sell
230,230,BIOCON.NS,2018-07-23,82.0,289.07501220703125,0.0,Sell
231,231,SCHAEFFLER.NS,2018-07-23,22.0,1043.4000244140625,0.0,Sell
232,232,SAIL.NS,2018-07-23,304.0,71.30000305175781,0.0,Sell
233,233,SOLARINDS.NS,2018-07-23,17.0,1086.0,0.0,Sell
234,234,BAYERCROP.NS,2018-07-23,4.0,4321.0498046875,0.0,Sell
235,235,BATAINDIA.NS,2018-07-23,25.0,875.0,0.0,Buy
236,236,EMAMILTD.NS,2018-07-23,40.0,562.0,0.0,Buy
237,237,SUNPHARMA.NS,2018-07-23,40.0,562.7000122070312,0.0,Buy
238,238,BAJAJFINSV.NS,2018-07-23,34.0,663.0999755859375,0.0,Buy
239,239,TANLA.NS,2018-07-23,604.0,37.34999847412109,0.0,Buy
240,240,HCLTECH.NS,2018-07-23,45.0,501.5,0.0,Buy
241,241,CHOLAFIN.NS,2018-07-30,77.0,293.6000061035156,0.0,Sell
242,242,IGL.NS,2018-07-30,158.0,148.0,0.0,Buy
243,243,CYIENT.NS,2018-08-06,46.0,689.0,0.0,Sell
244,244,ICICIBANK.NS,2018-08-06,103.0,306.95001220703125,0.0,Buy
245,245,FSL.NS,2018-08-13,522.0,60.400001525878906,0.0,Sell
246,246,BALKRISIND.NS,2018-08-13,25.0,1258.0,0.0,Buy
247,247,PHOENIXLTD.NS,2018-08-20,96.0,311.75,0.0,Sell
248,248,FINPIPE.NS,2018-08-20,243.0,124.1999969482422,0.0,Buy
249,249,JYOTHYLAB.NS,2018-08-27,118.0,200.0500030517578,0.0,Sell
250,250,NTPC.NS,2018-08-27,172.0,137.4166717529297,0.0,Buy
251,251,INDUSINDBK.NS,2018-09-10,13.0,1872.0,0.0,Sell
252,252,YESBANK.NS,2018-09-10,59.0,323.6499938964844,0.0,Sell
253,253,CAPLIPOINT.NS,2018-09-10,41.0,517.9500122070312,0.0,Buy
254,254,BHARTIARTL.NS,2018-09-10,61.0,350.8594665527344,0.0,Buy
255,255,BALKRISIND.NS,2018-09-17,25.0,1156.4000244140625,0.0,Sell
256,256,CENTRALBK.NS,2018-09-17,316.0,67.0,0.0,Sell
257,257,NEULANDLAB.NS,2018-09-17,33.0,766.7999877929688,0.0,Buy
258,258,FACT.NS,2018-09-17,536.0,47.400001525878906,0.0,Buy
259,259,JUBLFOOD.NS,2018-09-24,179.0,260.3999938964844,0.0,Sell
260,260,FINPIPE.NS,2018-09-24,243.0,107.1999969482422,0.0,Sell
261,261,MARICO.NS,2018-09-24,76.0,341.8999938964844,0.0,Sell
262,262,BAJFINANCE.NS,2018-09-24,102.0,242.21499633789065,0.0,Sell
263,263,MCX.NS,2018-09-24,28.0,758.0,0.0,Sell
264,264,EMAMILTD.NS,2018-09-24,40.0,514.75,0.0,Sell
265,265,IGL.NS,2018-09-24,158.0,127.0,0.0,Sell
266,266,ENDURANCE.NS,2018-09-24,18.0,1400.0,0.0,Buy
267,267,LT.NS,2018-09-24,19.0,1333.300048828125,0.0,Buy
268,268,JSWSTEEL.NS,2018-09-24,63.0,414.0,0.0,Buy
269,269,GRASIM.NS,2018-09-24,25.0,1046.9869384765625,0.0,Buy
270,270,OIL.NS,2018-09-24,179.0,147.36666870117188,0.0,Buy
271,271,TATASTEEL.NS,2018-09-24,427.0,61.88999938964844,0.0,Buy
272,272,BIOCON.NS,2018-09-24,77.0,343.5,0.0,Buy
273,273,GRAPHITE.NS,2018-10-01,98.0,848.0,0.0,Sell
274,274,COFORGE.NS,2018-10-01,163.0,215.4199981689453,0.0,Sell
275,275,IPCALAB.NS,2018-10-01,83.0,339.25,0.0,Sell
276,276,BERGEPAINT.NS,2018-10-01,106.0,241.6666717529297,0.0,Sell
277,277,HEG.NS,2018-10-01,38.0,658.0,0.0,Sell
278,278,LT.NS,2018-10-01,19.0,1274.0,0.0,Sell
279,279,GODREJCP.NS,2018-10-01,31.0,774.0,0.0,Sell
280,280,ENDURANCE.NS,2018-10-01,18.0,1272.0,0.0,Sell
281,281,PEL.NS,2018-10-01,17.0,1321.438232421875,0.0,Sell
