Ticker,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,ACMESOLAR.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,3MINDIA.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS,360ONE.NS
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-17,,,,,,,13095.0,13116.5,12940.0,12976.5,12428.0283203125,1924,1641.0,1644.9000244140625,1541.8499755859375,1566.1500244140625,1431.2330322265625,2534130,1048.5767822265625,1057.5645751953125,1014.9860229492188,1020.61474609375,984.9014892578125,307890,,,,,,
2016-10-24,,,,,,,13174.7001953125,13284.9501953125,12981.0,13018.2998046875,12468.060546875,2746,1560.199951171875,1586.699951171875,1508.5999755859375,1516.699951171875,1386.04248046875,1328510,1022.0673217773438,1030.374267578125,936.4562377929688,988.7489013671875,954.1507568359375,582705,,,,,,
2016-10-31,,,,,,,13018.2998046875,13370.0,12374.400390625,12735.4501953125,12197.1669921875,5337,1516.699951171875,1528.699951171875,1474.0999755859375,1490.050048828125,1361.6884765625,1139517,988.7489013671875,1008.7218017578125,947.8045043945312,988.2041625976562,953.625,164790,,,,,,
2016-11-07,,,,,,,12875.0,13000.0,11801.0,12660.849609375,12125.71875,4050,1499.199951171875,1517.0,1358.0,1400.449951171875,1279.80712890625,1689728,995.0131225585938,1020.1608276367188,845.5341796875,972.2258911132812,938.2059936523438,400812,,,,,,
2016-11-14,,,,,,,12660.849609375,13000.0,11901.0,12200.5498046875,11684.8740234375,2732,1400.449951171875,1431.949951171875,1291.0,1309.699951171875,1196.8746337890625,2032173,972.2258911132812,994.1052856445312,941.0863037109375,956.1567993164062,922.698974609375,134916,,,,,,
2016-11-21,,,,,,,12000.0,12000.0,10974.0,11283.900390625,10806.96875,8390,1315.0,1335.0,1256.550048828125,1309.4000244140625,1196.600830078125,1654775,951.8898315429688,982.3485107421875,940.5869750976562,962.7841186523438,929.094482421875,92639,,,,,,
2016-11-28,,,,,,,11396.7001953125,11454.0,11150.0,11220.9501953125,10746.6796875,1793,1312.9000244140625,1354.9000244140625,1304.9000244140625,1325.699951171875,1211.49658203125,1257509,966.8695068359375,970.5009765625,948.8031005859375,952.979248046875,919.6326293945312,142837,,,,,,
2016-12-05,,,,,,,11333.150390625,11340.0,10900.0,10980.4501953125,10516.3447265625,4847,1332.3499755859375,1385.0,1318.800048828125,1379.1500244140625,1260.342041015625,1059690,945.2171020507812,962.1486206054688,941.449462890625,953.115478515625,919.7642822265625,176907,,,,,,
2016-12-12,,,,,,,11100.0,11100.0,10450.0,10595.2001953125,10147.3779296875,3981,1372.5,1375.75,1283.050048828125,1294.1500244140625,1182.6644287109375,1179740,950.528076171875,980.4873657226562,932.0531005859375,967.4142456054688,933.5626831054688,57985,,,,,,
2016-12-19,,,,,,,10665.0,10665.0,10293.0,10301.4501953125,9866.04296875,5667,1294.1500244140625,1314.0999755859375,1269.550048828125,1296.300048828125,1184.6292724609375,1002413,968.6852416992188,968.6852416992188,926.9237060546875,931.826171875,899.2198486328125,46093,,,,,,
2016-12-26,,,,,,,10460.0,11175.0,10008.7998046875,11123.099609375,10652.96484375,6621,1293.6500244140625,1336.0,1278.4000244140625,1331.050048828125,1216.3856201171875,974762,933.2787475585938,953.2516479492188,923.7916259765625,947.5775146484375,914.4200439453125,76837,,,,,,
2017-01-02,,,,,,,11199.900390625,11421.5498046875,10780.0,11305.0,10827.1767578125,3248,1340.0,1359.9000244140625,1315.1500244140625,1333.9000244140625,1218.9901123046875,1177691,959.425048828125,959.425048828125,936.1838989257812,948.1222534179688,914.94580078125,126182,,,,,,
2017-01-09,,,,,,,11530.0,12840.0,11250.0,12465.849609375,11938.9609375,7438,1343.699951171875,1361.0,1314.050048828125,1329.5,1214.9693603515625,1084560,956.883056640625,1088.5225830078125,934.32275390625,1028.1500244140625,992.173095703125,1921772,,,,,,
2017-01-16,,,,,,,12430.0,12595.0,12200.0,12293.400390625,11773.8017578125,1888,1331.0,1367.949951171875,1315.0,1326.449951171875,1212.181884765625,1761756,1029.51171875,1053.1160888671875,1003.183837890625,1027.559814453125,991.6036987304688,349601,,,,,,
2017-01-23,,,,,,,12500.0,12647.0,12220.0,12475.400390625,11948.1083984375,1972,1326.1500244140625,1440.0,1326.1500244140625,1430.6500244140625,1307.40576171875,2401059,1042.8572998046875,1042.8572998046875,950.0287475585938,1008.313232421875,973.0303955078125,199109,,,,,,
2017-01-30,,,,,,,12476.0498046875,12476.0498046875,11359.599609375,11601.650390625,11111.2880859375,4894,1428.800048828125,1476.1500244140625,1406.25,1423.9000244140625,1301.237060546875,1753431,1013.9873657226562,1025.78955078125,990.7462158203125,1004.591064453125,969.4385375976562,238186,,,,,,
2017-02-06,,,,,,,11715.7998046875,12100.0498046875,11255.099609375,11511.900390625,11025.33203125,5615,1412.0999755859375,1512.050048828125,1402.0,1486.949951171875,1358.8553466796875,2742891,1005.9074096679688,1148.4412841796875,1005.9074096679688,1142.086181640625,1102.12255859375,1321663,,,,,,
2017-02-13,,,,,,,11600.0,11600.0,11004.25,11078.9501953125,10610.681640625,3705,1492.0,1502.300048828125,1435.0999755859375,1465.699951171875,1339.4359130859375,1031963,1143.9019775390625,1143.9019775390625,1057.7008056640625,1118.30029296875,1079.1689453125,429394,,,,,,
2017-02-20,,,,,,,11080.0,11300.0498046875,11000.0,11038.150390625,10571.60546875,2421,1467.300048828125,1477.9000244140625,1427.949951171875,1438.0999755859375,1314.213623046875,991531,1125.2000732421875,1125.2000732421875,1080.397216796875,1084.845703125,1046.8848876953125,123490,,,,,,
2017-02-27,,,,,,,11240.0,11298.75,10888.0,10919.099609375,10457.5869140625,4165,1443.449951171875,1443.449951171875,1390.9000244140625,1393.699951171875,1273.6385498046875,1785593,1084.89111328125,1129.376220703125,1066.7340087890625,1115.213623046875,1076.190185546875,310283,,,,,,
2017-03-06,,,,,,,11028.25,11195.0,10705.0,10859.7001953125,10400.6982421875,5987,1398.0,1424.4000244140625,1383.0,1400.0,1279.39599609375,1941055,1116.6661376953125,1123.8836669921875,1076.720458984375,1083.8924560546875,1045.965087890625,153888,,,,,,
2017-03-13,,,,,,,10859.7001953125,11291.5498046875,10859.7001953125,11051.7998046875,10584.6787109375,4510,1400.0,1431.449951171875,1400.0,1411.5,1289.9052734375,1331419,1083.8924560546875,1115.5767822265625,1077.4466552734375,1102.6851806640625,1064.1002197265625,318939,,,,,,
2017-03-20,,,,,,,11052.0498046875,11142.9501953125,10975.0,11044.349609375,10577.54296875,7747,1417.449951171875,1421.199951171875,1380.4000244140625,1396.449951171875,1281.5654296875,943857,1107.6783447265625,1110.220458984375,1073.40673828125,1088.341064453125,1050.2581787109375,176833,,,,,,
2017-03-27,,,,,,,11015.5,12000.0,10966.150390625,11567.5498046875,11078.6298828125,7279,1396.449951171875,1450.0,1390.8499755859375,1446.050048828125,1327.0848388671875,1808520,1092.9710693359375,1172.9534912109375,1071.2733154296875,1161.9683837890625,1121.3089599609375,698986,,,,,,
2017-04-03,,,,,,,11760.0,12231.0,11602.2001953125,11998.400390625,11491.26953125,11039,1470.0,1494.949951171875,1453.1500244140625,1468.0999755859375,1347.3206787109375,1196976,1166.598388671875,1260.788818359375,1164.3287353515625,1252.7088623046875,1208.8741455078125,821333,,,,,,
2017-04-10,,,,,,,11895.0498046875,12150.0,11863.0,12049.599609375,11540.3056640625,5107,1471.5,1512.0,1458.050048828125,1494.1500244140625,1371.2275390625,1281648,1247.5794677734375,1333.0089111328125,1231.646484375,1319.0279541015625,1272.8729248046875,1269682,,,,,,
2017-04-17,,,,,,,12000.0498046875,12070.0498046875,11650.0,11685.25,11191.3544921875,4401,1493.4000244140625,1522.0,1475.0,1495.449951171875,1372.4205322265625,1952608,1317.302978515625,1347.2623291015625,1264.7833251953125,1271.546875,1227.0531005859375,484278,,,,,,
2017-04-24,,,,,,,11782.0,11782.0,11400.0,11499.7001953125,11013.6484375,4471,1518.0,1644.8499755859375,1513.550048828125,1626.550048828125,1492.7352294921875,4019107,1271.9100341796875,1308.95068359375,1259.9716796875,1279.7176513671875,1234.937744140625,398715,,,,,,
2017-05-01,,,,,,,11499.7001953125,11598.0,11265.0,11356.7998046875,10876.787109375,55727,1626.550048828125,1669.949951171875,1570.0,1660.1500244140625,1523.5709228515625,1584364,1279.7176513671875,1309.1776123046875,1275.49609375,1285.4371337890625,1244.3072509765625,177970,,,,,,
2017-05-08,,,,,,,11356.849609375,12796.0,11300.0498046875,12609.25,12076.30078125,11079,1685.0999755859375,1756.699951171875,1656.199951171875,1679.8499755859375,1541.650146484375,2847891,1297.965576171875,1470.7310791015625,1264.8287353515625,1403.0501708984375,1358.156982421875,3187127,,,,,,
2017-05-15,,,,,,,12700.0,14490.0,12700.0,13294.0498046875,12732.15625,21305,1682.199951171875,1740.0,1664.5,1675.4000244140625,1537.56640625,1646508,1407.1810302734375,1440.771728515625,1331.510986328125,1386.1640625,1341.81103515625,648071,,,,,,
2017-05-22,,,,,,,13350.0498046875,14300.0,12801.0,14034.25,13441.0712890625,24271,1692.949951171875,1692.949951171875,1571.4000244140625,1632.3499755859375,1498.0579833984375,1772277,1391.5657958984375,1406.227783203125,1311.8558349609375,1346.762939453125,1303.6708984375,358754,,,,,,
2017-05-29,,,,,,,14034.0,14344.0,13576.0,13711.7001953125,13132.154296875,12419,1633.0999755859375,1671.949951171875,1595.050048828125,1643.0,1507.831787109375,1552017,1346.3544921875,1359.01904296875,1302.7772216796875,1314.579345703125,1272.51708984375,267208,,,,,,
2017-06-05,,,,,,,13919.9501953125,14150.0,13701.25,13913.9501953125,13325.85546875,5139,1641.0,1658.0,1597.199951171875,1618.75,1485.5767822265625,1046939,1308.76904296875,1363.603759765625,1249.213623046875,1324.974365234375,1282.579345703125,347719,,,,,,
2017-06-12,,,,,,,14025.0,14999.0,13813.0,13894.7001953125,13307.419921875,5919,1613.0999755859375,1647.449951171875,1584.5,1638.5999755859375,1503.7938232421875,1526105,1326.381591796875,1396.55908203125,1312.128173828125,1371.0936279296875,1327.222900390625,307243,,,,,,
2017-06-19,,,,,,,13994.599609375,14010.0,13701.099609375,13732.7998046875,13152.361328125,7987,1644.0,1674.1500244140625,1626.4000244140625,1636.699951171875,1502.050048828125,1382547,1372.682373046875,1415.3516845703125,1292.836181640625,1310.35791015625,1268.4306640625,458530,,,,,,
2017-06-26,,,,,,,13732.7998046875,13811.2001953125,12920.0,13236.5,12677.0400390625,5021,1636.699951171875,1643.0,1541.25,1568.050048828125,1439.0479736328125,1795831,1310.35791015625,1343.630859375,1292.790771484375,1316.9852294921875,1274.845947265625,221174,,,,,,
2017-07-03,,,,,,,13399.900390625,14040.0,13152.0,13688.400390625,13109.8388671875,4353,1569.9000244140625,1627.8499755859375,1566.949951171875,1609.3499755859375,1476.9501953125,1893945,1319.754150390625,1336.3680419921875,1298.2379150390625,1323.657958984375,1281.30517578125,250391,,,,,,
2017-07-10,,,,,,,13750.0,13975.0,13400.0,13664.2998046875,13086.7568359375,5330,1620.0,1769.6500244140625,1619.5,1755.0999755859375,1610.7093505859375,2339311,1318.3470458984375,1366.327392578125,1316.3951416015625,1331.374755859375,1288.7752685546875,1225998,,,,,,
2017-07-17,,,,,,,13745.0498046875,13794.900390625,13299.9501953125,13386.900390625,12821.08203125,3498,1761.0,1809.0,1695.449951171875,1708.5999755859375,1568.0350341796875,4410826,1339.091552734375,1406.86328125,1226.5625,1327.8795166015625,1285.3917236328125,1578857,,,,,,
2017-07-24,,,,,,,13520.650390625,13599.0,13200.150390625,13383.0498046875,12817.3935546875,6356,1715.0,1758.0,1697.949951171875,1731.199951171875,1588.775634765625,2479571,1325.4737548828125,1334.55224609375,1280.080810546875,1287.9791259765625,1246.7679443359375,344923,,,,,,
2017-07-31,,,,,,,13450.0,13584.9501953125,13111.0,13277.099609375,12715.921875,4240,1736.0,1837.0,1712.5,1813.3499755859375,1674.8482666015625,2747073,1307.135009765625,1307.135009765625,1255.568603515625,1294.7880859375,1253.3590087890625,206360,,,,,,
2017-08-07,,,,,,,13300.0498046875,14037.9501953125,12950.0,13590.0498046875,13015.6455078125,10339,1818.0,1837.550048828125,1748.0,1760.550048828125,1626.0811767578125,1678995,1307.3165283203125,1307.3165283203125,1182.031982421875,1219.2996826171875,1180.2860107421875,208440,,,,,,
2017-08-14,,,,,,,13650.0498046875,14065.7998046875,13650.0498046875,13760.400390625,13178.7958984375,7832,1764.800048828125,1824.9000244140625,1751.0,1794.300048828125,1657.25341796875,1597055,1225.6092529296875,1251.029296875,1208.677734375,1246.0360107421875,1206.1668701171875,213625,,,,,,
2017-08-21,,,,,,,13850.0,14900.0,13710.0,14725.650390625,14103.2490234375,7935,1809.0,1813.0,1772.0999755859375,1781.5,1645.4310302734375,1245311,1239.2271728515625,1249.077392578125,1207.4520263671875,1225.3369140625,1186.130126953125,220878,,,,,,
2017-08-28,,,,,,,14725.0,14885.099609375,14405.0,14689.75,14068.865234375,6813,1784.4000244140625,1831.9000244140625,1781.949951171875,1818.050048828125,1679.189453125,1738098,1225.6092529296875,1251.664794921875,1201.0062255859375,1210.357177734375,1171.6295166015625,244890,,,,,,
2017-09-04,,,,,,,14779.9501953125,14780.0,14415.0,14586.7001953125,13970.1708984375,4266,1823.699951171875,1823.699951171875,1758.449951171875,1791.25,1654.4365234375,1911308,1210.1756591796875,1246.0360107421875,1179.1268310546875,1217.6201171875,1178.6602783203125,617020,,,,,,
2017-09-11,,,,,,,14520.0498046875,14750.0,14404.5,14710.0498046875,14088.306640625,5884,1803.3499755859375,1869.949951171875,1792.5,1820.699951171875,1681.636962890625,1950217,1217.66552734375,1306.40869140625,1217.66552734375,1294.243408203125,1252.8319091796875,707908,,,,,,
2017-09-18,,,,,,,14685.0,14780.0,14123.0498046875,14487.400390625,13875.068359375,7932,1827.199951171875,1847.550048828125,1680.0,1688.300048828125,1559.349609375,1787767,1294.243408203125,1355.4329833984375,1263.78466796875,1297.5115966796875,1255.995361328125,403051,,,,,,
2017-09-25,,,,,,,14400.0498046875,14740.0,14000.0,14301.400390625,13696.9296875,4931,1688.0,1692.0,1580.0,1656.9000244140625,1530.347900390625,4874768,1300.0537109375,1320.9344482421875,1252.935791015625,1270.0035400390625,1229.3675537109375,249410,,,,,,
2017-10-02,,,,,,,14301.400390625,14699.0,14289.7001953125,14482.4501953125,13870.3271484375,1748,1656.9000244140625,1748.199951171875,1633.5999755859375,1739.5999755859375,1606.7313232421875,2508687,1270.0035400390625,1289.068603515625,1243.766357421875,1245.6729736328125,1205.8154296875,146701,,,,,,
2017-10-09,,,,,,,14739.099609375,14739.099609375,14220.0,14262.400390625,13659.578125,5581,1740.0,1774.0,1707.25,1770.050048828125,1634.8555908203125,1532626,1269.8218994140625,1269.8218994140625,1213.8978271484375,1221.52392578125,1182.43896484375,343823,,,,,,
2017-10-16,,,,,,,14320.0,14434.7001953125,14000.099609375,14379.900390625,13772.111328125,3973,1776.0,1818.0,1752.75,1765.1500244140625,1630.3297119140625,2190742,1227.3795166015625,1248.3056640625,1207.4520263671875,1216.848388671875,1177.9130859375,152736,,,,,,
2017-10-23,,,,,,,14497.9501953125,14524.2001953125,14001.150390625,14356.599609375,13749.7958984375,2930,1770.300048828125,1813.949951171875,1744.9000244140625,1783.1500244140625,1646.955078125,1594016,1221.0699462890625,1285.4825439453125,1208.45068359375,1274.9967041015625,1234.2008056640625,853666,,,,,,
2017-10-30,,,,,,,14280.0,15699.0,14165.0498046875,15411.150390625,14759.7744140625,10004,1795.0,1837.0,1789.1500244140625,1805.199951171875,1667.3206787109375,1277687,1275.54150390625,1291.610595703125,1227.197998046875,1254.8876953125,1214.735107421875,430425,,,,,,
2017-11-06,,,,,,,15600.0,16975.0,15120.5498046875,15405.0,14753.8837890625,7808,1801.0,1816.1500244140625,1745.0,1754.300048828125,1620.3084716796875,1221498,1252.844970703125,1264.601806640625,1184.846435546875,1230.55712890625,1191.183349609375,176054,,,,,,
2017-11-13,,,,,,,15698.849609375,16666.0,14707.0,16173.5,15489.9013671875,13412,1750.0,1815.0999755859375,1730.0,1763.050048828125,1628.390380859375,1730476,1230.6024169921875,1254.6607666015625,1198.6458740234375,1251.710205078125,1211.6595458984375,123872,,,,,,
2017-11-20,,,,,,,16320.0,16450.0,15702.0,15786.9501953125,15119.6904296875,4507,1745.550048828125,1754.199951171875,1694.0,1697.699951171875,1568.0316162109375,1718120,1244.3565673828125,1288.977783203125,1214.170166015625,1278.4920654296875,1237.5843505859375,238923,,,,,,
2017-11-27,,,,,,,16100.0,16100.0,15105.0,15426.5,14774.474609375,6080,1694.8499755859375,1705.6500244140625,1662.050048828125,1676.6500244140625,1548.58935546875,1954847,1278.2650146484375,1314.579345703125,1248.3056640625,1268.460205078125,1227.87353515625,354984,,,,,,
2017-12-04,,,,,,,15500.0,15850.0,15100.0,15722.5498046875,15058.0126953125,6104,1680.0,1760.050048828125,1671.0,1746.949951171875,1613.52001953125,1949149,1265.5550537109375,1275.54150390625,1214.7149658203125,1219.2088623046875,1180.1982421875,205583,,,,,,
2017-12-11,,,,,,,15873.9501953125,16499.0,15250.0,16034.5498046875,15356.82421875,7450,1751.0999755859375,1774.3499755859375,1676.1500244140625,1696.5,1566.92333984375,3026364,1227.4249267578125,1277.266357421875,1213.80712890625,1251.4378662109375,1211.395751953125,183675,,,,,,
2017-12-18,,,,,,,16050.0,17120.0,15834.5498046875,16935.69921875,16219.8857421875,8405,1687.5999755859375,1748.0,1655.5,1721.6500244140625,1590.1524658203125,1424150,1259.2000732421875,1290.9296875,1233.598388671875,1251.3016357421875,1211.2640380859375,403745,,,,,,
2017-12-25,,,,,,,16935.69921875,20100.0,16935.69921875,19126.44921875,18318.041015625,25428,1721.6500244140625,1770.0,1710.5,1758.4000244140625,1624.0953369140625,1184432,1251.3016357421875,1307.2257080078125,1247.851806640625,1273.635009765625,1232.8826904296875,317266,,,,,,
2018-01-01,,,,,,,18901.0,19990.0,18800.0,19367.5,18548.90234375,11408,1763.949951171875,1820.4000244140625,1725.0,1809.949951171875,1671.7080078125,1186070,1281.896484375,1323.657958984375,1261.968994140625,1302.8680419921875,1261.180419921875,461083,,,,,,
2018-01-08,,,,,,,19461.0,19650.0,17811.0,17853.80078125,17099.18359375,10958,1816.0,1835.0,1793.9000244140625,1804.949951171875,1667.0899658203125,985849,1310.947998046875,1379.037353515625,1266.962158203125,1341.633544921875,1298.7056884765625,688539,,,,,,
2018-01-15,,,,,,,18095.0,18248.0,17551.0,18182.150390625,17413.654296875,5271,1809.9000244140625,1857.449951171875,1792.449951171875,1829.5,1689.7647705078125,1835290,1348.170166015625,1470.7310791015625,1336.9127197265625,1439.7276611328125,1393.6610107421875,788067,,,,,,
2018-01-22,,,,,,,18139.0,19369.94921875,18000.099609375,18854.80078125,18057.875,9748,1816.5,1832.550048828125,1720.0,1726.4000244140625,1594.53955078125,1605658,1448.03466796875,1531.5576171875,1408.9967041015625,1506.409912109375,1458.2095947265625,571876,,,,,,
2018-01-29,,,,,,,18854.900390625,19487.0,17755.55078125,18317.5,17543.283203125,39342,1735.1500244140625,1754.949951171875,1675.0999755859375,1679.800048828125,1551.498779296875,1264119,1506.500732421875,1588.0264892578125,1439.455322265625,1523.88623046875,1475.126708984375,669450,,,,,,
2018-02-05,,,,,,,18400.0,19317.650390625,18002.0,18924.44921875,18124.576171875,20966,1667.0,1707.25,1565.0,1660.949951171875,1534.0885009765625,3143714,1489.3875732421875,1529.741943359375,1411.72021484375,1444.2215576171875,1398.010986328125,487376,,,,,,
2018-02-12,,,,,,,18920.0,22709.30078125,18920.0,19922.349609375,19080.30078125,30725,1678.0,1685.0,1611.0999755859375,1650.5999755859375,1524.5289306640625,1526827,1444.2215576171875,1483.441162109375,1368.14306640625,1375.088134765625,1331.08984375,181941,,,,,,
2018-02-19,,,,,,,19999.0,21436.0,19602.150390625,20733.80078125,19857.455078125,12568,1655.8499755859375,1665.0,1617.0,1651.449951171875,1525.3140869140625,1544455,1370.8665771484375,1393.5177001953125,1335.6417236328125,1382.895751953125,1338.6474609375,195721,,,,,,
2018-02-26,,,,,,,20931.0,21670.25,20400.0,21012.80078125,20124.662109375,6783,1659.800048828125,1675.5,1615.449951171875,1633.800048828125,1509.01220703125,807925,1393.5631103515625,1407.1810302734375,1367.552978515625,1384.6207275390625,1340.3173828125,327455,,,,,,
2018-03-05,,,,,,,21001.0,21349.94921875,20105.150390625,20253.099609375,19397.0703125,9957,1626.4000244140625,1631.0999755859375,1528.0,1531.8499755859375,1414.8489990234375,1234758,1384.6207275390625,1389.6138916015625,1289.2047119140625,1305.2283935546875,1263.4652099609375,399557,,,,,,
2018-03-12,,,,,,,20590.0,20590.0,19670.599609375,19991.599609375,19146.623046875,10095,1536.699951171875,1623.449951171875,1521.0,1567.949951171875,1448.1917724609375,1489605,1316.2135009765625,1316.3951416015625,1204.4107666015625,1213.62548828125,1174.793212890625,288109,,,,,,
2018-03-19,,,,,,,20151.5,20151.5,18955.0,19216.849609375,18404.62109375,5728,1571.5,1574.25,1517.6500244140625,1528.550048828125,1411.801025390625,1279269,1216.5306396484375,1221.0699462890625,1152.9805908203125,1160.152587890625,1123.03125,340908,,,,,,
2018-03-26,,,,,,,19400.0,19499.0,18750.099609375,19412.849609375,18592.3359375,3337,1530.0,1547.6500244140625,1498.949951171875,1507.5,1392.35888671875,1326028,1162.05908203125,1189.24951171875,1150.48388671875,1175.3592529296875,1137.7515869140625,170453,,,,,,
2018-04-02,,,,,,,19400.25,21000.05078125,19400.25,20715.80078125,19840.21484375,9071,1509.4000244140625,1576.8499755859375,1509.4000244140625,1553.25,1434.614501953125,1111286,1199.9168701171875,1199.9622802734375,1150.75634765625,1172.36328125,1134.851318359375,309302,,,,,,
2018-04-09,,,,,,,20999.0,21135.94921875,20175.0,20918.349609375,20034.203125,9733,1552.9000244140625,1559.1500244140625,1520.0,1536.449951171875,1419.09765625,1103376,1171.6370849609375,1186.9798583984375,1151.119384765625,1154.52392578125,1117.5830078125,317222,,,,,,
2018-04-16,,,,,,,20925.0,21000.0,20359.599609375,20477.349609375,19611.84375,6167,1531.699951171875,1629.0,1530.0,1561.6500244140625,1442.372802734375,2165896,1148.9405517578125,1179.9893798828125,1133.0076904296875,1156.97509765625,1119.9556884765625,548446,,,,,,
2018-04-23,,,,,,,20469.0,20650.0,20150.0,20479.19921875,19613.615234375,4253,1560.0,1581.949951171875,1536.25,1559.5999755859375,1440.4793701171875,1351552,1169.322021484375,1256.4764404296875,1162.5584716796875,1216.3037109375,1177.385986328125,929129,,,,,,
2018-04-30,,,,,,,20700.0,21030.0,20256.0,20451.44921875,19587.037109375,24169,1564.8499755859375,1599.9000244140625,1523.550048828125,1527.75,1411.062255859375,947100,1224.8829345703125,1243.766357421875,1164.78271484375,1167.5062255859375,1134.2464599609375,399073,,,,,,
2018-05-07,,,,,,,20400.05078125,20650.150390625,20266.05078125,20400.650390625,19538.384765625,5116,1530.0,1542.0,1461.3499755859375,1466.550048828125,1354.53662109375,1476360,1172.0455322265625,1188.3416748046875,1121.4779052734375,1130.4202880859375,1098.217041015625,986647,,,,,,
2018-05-14,,,,,,,20300.349609375,20587.25,19840.0,19870.75,19030.8828125,10416,1465.0999755859375,1478.6500244140625,1365.25,1374.3499755859375,1269.3785400390625,2111086,1130.2840576171875,1148.4412841796875,1102.185791015625,1104.27392578125,1072.8155517578125,233714,,,,,,
2018-05-21,,,,,,,19990.0,20499.400390625,19198.69921875,19914.349609375,19072.63671875,4807,1379.0,1379.9000244140625,1290.0,1322.8499755859375,1234.9423828125,2584517,1107.587646484375,1120.1614990234375,1050.07470703125,1058.1092529296875,1027.9659423828125,297214,,,,,,
2018-05-28,,,,,,,19985.19921875,20150.0,19172.0,19353.55078125,18535.54296875,8096,1324.9000244140625,1371.0,1297.300048828125,1326.699951171875,1238.5364990234375,7342043,1057.6553955078125,1139.3172607421875,1057.5191650390625,1092.9256591796875,1061.79052734375,250925,,,,,,
2018-06-04,,,,,,,19499.94921875,19499.94921875,18251.0,18944.5,18143.78125,10614,1343.0,1353.5,1265.0,1315.0999755859375,1227.7073974609375,2665439,1102.95751953125,1162.05908203125,1043.129638671875,1133.8701171875,1101.5684814453125,367334,,,,,,
2018-06-11,,,,,,,18821.0,19780.0,18800.0,19579.05078125,18751.51171875,4956,1315.9000244140625,1349.4000244140625,1295.0,1302.0999755859375,1215.5712890625,1827546,1134.8233642578125,1191.79150390625,1098.509033203125,1102.7760009765625,1071.3603515625,327858,,,,,,
2018-06-18,,,,,,,19623.0,20298.0,19050.0,20073.150390625,19224.728515625,4586,1302.4000244140625,1309.949951171875,1260.1500244140625,1294.6500244140625,1208.6163330078125,1884364,1107.587646484375,1121.2054443359375,1082.6214599609375,1100.5517578125,1069.1993408203125,189453,,,,,,
2018-06-25,,,,,,,20026.05078125,20248.94921875,18970.05078125,19637.099609375,18807.107421875,9895,1297.0,1368.9000244140625,1280.0,1339.9000244140625,1250.859375,4632880,1101.2325439453125,1101.2325439453125,1044.9453125,1069.9114990234375,1039.4320068359375,200719,,,,,,
2018-07-02,,,,,,,19376.69921875,19899.0,19338.150390625,19861.349609375,19021.87890625,2941,1339.949951171875,1413.199951171875,1302.0,1373.699951171875,1282.4130859375,3061523,1077.900634765625,1080.306396484375,1055.885009765625,1066.0531005859375,1035.6834716796875,125735,,,,,,
2018-07-09,,,,,,,19663.0,20199.0,19650.0,19944.94921875,19101.9453125,6948,1377.0,1395.5,1328.8499755859375,1337.6500244140625,1248.759033203125,2277370,1067.0517578125,1143.8111572265625,1067.0517578125,1106.316650390625,1074.80029296875,387446,,,,,,
2018-07-16,,,,,,,19862.0,23490.0,19546.150390625,23338.75,22352.302734375,25697,1341.800048828125,1341.800048828125,1255.6500244140625,1293.0,1207.0760498046875,2109490,1115.213623046875,1121.16015625,1024.972412109375,1030.374267578125,1001.0211791992188,398788,,,,,,
2018-07-23,,,,,,,23450.0,24812.0,22653.80078125,23609.80078125,22611.896484375,13486,1295.0,1552.0,1262.0,1535.0,1432.9945068359375,12655431,1034.91357421875,1084.89111328125,1025.88037109375,1078.8992919921875,1048.1640625,281803,,,,,,
2018-07-30,,,,,,,23523.0,24000.0,22752.099609375,23948.69921875,22936.47265625,6485,1537.699951171875,1563.75,1496.5,1518.6500244140625,1417.73095703125,2837883,1085.7989501953125,1128.9222412109375,1070.3653564453125,1093.1527099609375,1062.01123046875,167555,,,,,,
2018-08-06,,,,,,,24095.0,24800.0,23602.0,24453.0,23419.45703125,21942,1528.4000244140625,1584.5,1499.050048828125,1545.300048828125,1442.6099853515625,2839645,1098.509033203125,1112.671630859375,1074.2237548828125,1095.2861328125,1064.0838623046875,272361,,,,,,
2018-08-13,,,,,,,24550.05078125,25808.94921875,24400.0,25223.44921875,24157.33984375,38800,1541.0,1601.6500244140625,1512.5,1593.949951171875,1488.027099609375,2101413,1095.33154296875,1124.8369140625,1078.5361328125,1113.6248779296875,1081.9002685546875,617517,,,,,,
2018-08-20,,,,,,,25390.0,26000.0,25103.599609375,25418.80078125,24344.435546875,25224,1601.9000244140625,1657.0,1586.949951171875,1640.8499755859375,1531.8104248046875,3342212,1123.9290771484375,1230.1485595703125,1095.42236328125,1197.7833251953125,1163.6611328125,1094178,,,,,,
