Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS
2019-08-01,121.67798195,371.10001,1365.55,1504.7,669.29999,2537.6499,322.21001,708.2,32.91663364,317.93472396,512.45001,202.45,506.75,1656.2801,,771.466506,510.775,555.45
2019-08-02,124.24831171,375.45001,1310.2,1545.2,673.84998,2600.55,323.78999,706.37002,31.78330078,337.22282991,516.09998,197.2,505.84,1690.5,,774.902782,505.25,553.5875
2019-08-05,120.95053287,367.85001,1301.65,1525.4,662.45001,2619.75,316.005,698.69502,30.8333024,351.112249,518.90002,200.60001,502.94,1650.4,,746.46645,505.55,544.8125
2019-08-06,124.34529522,376.95001,1340.25,1565.85,679.0,2609.8,327.225,709.63501,32.31663324,361.66426625,500.14999,205.10001,511.24,1701.075,,758.468469,512.1,547.275
2019-08-07,121.82347176,372.25,1314.65,1559.2,659.95001,2605.1001,326.58,715.24502,31.61663428,359.3575462,518.29999,206.10001,511.36,1645.665,,735.012231,511.325,546.0
2019-08-08,126.96410219,373.95001,1334.4,1565.9,660.09998,2703.75,333.47,729.04502,32.33330089,365.29610372,503.04999,211.85001,514.39,1681.165,,734.514222,544.125,558.2875
2019-08-09,128.41900034,376.60001,1358.8,1575.5,660.79999,2707.6001,341.97,750.4,32.54996801,364.31452072,484.5,207.60001,514.69,1758.725,,743.528184,543.15,570.5
2019-08-13,126.38215263,360.54999,1322.5,1573.35,649.45001,2670.55,322.18501,708.91499,31.41663515,345.17365221,475.75,203.75,511.27,1664.5,,706.824903,536.25,555.0875
2019-08-14,126.72161917,358.85001,1360.2,1569.7,663.20001,2713.8999,328.995,741.52002,31.68330255,354.5477895,478.29999,200.5,502.39,1657.465,,731.575956,538.075,557.3625
2019-08-16,128.85548918,357.35001,1470.6,1597.45,675.65002,2750.95,333.72,743.93999,32.03330053,354.89132392,476.10001,201.95,498.51,1660.0449,,749.255293,531.375,556.925
2019-08-19,131.42579955,357.39999,1483.95,1586.45,685.0,2725.5,332.805,737.66499,32.61663328,354.35146308,475.85001,198.95,501.82,1633.77,,729.434495,532.025,551.7125
2019-08-20,131.57127967,354.95001,1475.1,1595.15,672.34998,2742.95,329.41001,723.61499,31.11663478,351.45578342,478.70001,195.3,510.92,1589.575,,726.346856,542.0,555.15
2019-08-21,127.93403429,350.70001,1466.0,1589.15,664.70001,2764.8,326.145,714.58501,30.64996825,348.36379696,468.04999,188.8,500.6,1600.05,,696.018067,535.075,556.4625
2019-08-22,123.08438349,345.04999,1451.1,1570.2,661.15002,2744.25,311.41001,676.73501,31.0999698,346.25340333,464.0,180.85001,509.08,1552.335,,685.808872,539.45,543.525
2019-08-23,127.35208473,349.35001,1440.85,1580.4,663.90002,2749.1499,317.43501,688.46001,33.29996726,349.83617147,465.89999,188.0,508.25,1538.345,,716.58588,543.5,540.675
2019-08-26,131.13481992,368.20001,1461.0,1597.55,683.70001,2736.8,332.425,719.07998,34.06663249,354.00789922,466.54999,188.75,513.44,1554.82,,734.364799,546.425,564.0375
2019-08-27,133.02617782,372.04999,1475.55,1599.45,682.95001,2766.5,335.775,712.65,34.54996534,341.88534916,465.35001,191.85001,508.14,1599.54,,721.067965,546.55,564.9875
2019-08-28,131.862269,365.95001,1521.4,1603.15,678.20001,2766.75,332.63501,703.59502,34.56663199,339.43139166,464.25,185.05,502.42,1629.745,,710.659557,561.975,561.875
2019-08-29,128.37052313,366.20001,1518.35,1615.25,661.15002,2757.8,329.93,697.98501,34.89996499,337.17376058,465.20001,189.0,505.56,1653.8,,706.028048,558.875,556.7375
2019-08-30,133.22018363,365.70001,1508.15,1616.2,663.90002,2788.3,333.25,711.95498,34.29996559,340.41297466,472.45001,184.75,511.5,1625.845,,708.119718,550.175,556.9875
2019-09-03,131.18331653,361.29999,1493.45,1576.75,645.70001,2764.2,325.85,702.62998,33.61663294,330.64624344,469.54999,181.05,506.56,1577.58,,693.478229,554.175,552.7375
2019-09-04,130.89233689,364.35001,1496.9,1535.15,647.29999,2735.7,325.025,702.31001,35.49996438,339.33325299,471.39999,182.14999,520.54,1564.24,,691.286977,562.825,561.9375
2019-09-05,131.66828258,366.54999,1497.0,1519.75,649.59998,2759.2,329.27,700.10498,35.94996393,341.29641899,478.39999,194.85001,536.49,1575.42,,694.324825,555.975,558.7875
2019-09-06,133.60814678,365.75,1500.2,1532.4,671.09998,2839.3501,337.3,717.58999,36.34996353,342.81786283,474.89999,198.60001,547.99,1640.725,,700.89858,550.2,561.475
2019-09-09,136.66342319,369.54999,1494.1,1540.6,671.54999,2817.8,343.73501,732.39502,36.56662998,349.88527025,475.0,199.35001,549.84,1620.675,,702.940409,542.2,562.4
2019-09-11,139.62172579,373.35001,1497.2,1561.45,681.70001,2908.3999,341.63999,735.42002,35.98329723,348.5601332,471.79999,196.7,552.2,1701.365,,708.667518,528.85,562.825
2019-09-12,138.74878691,372.45001,1458.75,1540.3,662.90002,2852.2,338.23501,729.19502,35.99996388,341.14916191,467.79999,197.7,553.41,1668.0551,,714.693423,527.45,567.7125
2019-09-13,141.36760358,374.20001,1458.15,1548.2,674.25,2878.2,342.73501,738.875,36.21663033,336.73203841,469.0,198.2,546.31,1668.94,,714.693423,534.25,564.3625
2019-09-16,141.56159,370.60001,1435.85,1521.3,670.90002,2874.45,341.88501,728.025,36.43329678,337.66455208,470.5,200.55,545.06,1676.4301,,713.846827,534.95,561.0375
2019-09-17,139.42773938,365.29999,1415.05,1530.9,640.45001,2773.1499,336.83999,715.05,36.01663053,333.59099244,460.64999,197.60001,547.61,1628.495,,698.159528,527.925,552.8375
2019-09-18,139.81570252,366.35001,1433.9,1547.75,648.40002,2777.05,341.38501,725.50498,35.63329758,329.41926469,458.64999,192.35001,548.73,1603.04,,700.300939,529.225,546.9375
2019-09-19,138.26382086,361.89999,1412.7,1553.9,638.20001,2738.8501,336.205,718.86499,34.76663179,331.38243069,452.04999,193.45,546.51,1575.25,,697.113718,524.775,550.525
2019-09-20,144.61688581,380.70001,1469.35,1671.0,680.34998,2929.25,370.22,769.36499,36.03329718,349.83617147,463.29999,200.05,567.56,1786.0199,,747.960478,524.55,599.8
2019-09-23,147.81764234,410.95001,1470.5,1802.75,725.5,2995.1499,402.375,829.775,37.48329573,341.59088408,448.89999,202.7,553.45,1923.935,,756.277217,516.45,628.625
2019-09-24,143.59844741,413.85001,1453.1,1765.9,704.40002,2958.1499,396.175,824.07002,37.28329593,342.22890321,450.25,198.14999,557.05,1843.425,,746.715454,523.7,626.9
2019-09-25,143.11348136,414.79999,1427.55,1751.8,694.95001,2941.0,393.08999,825.55996,36.31663023,335.35782221,434.60001,192.60001,554.67,1760.01,,721.267179,526.925,619.85
2019-09-26,148.10863167,419.14999,1429.2,1770.95,699.90002,2970.3,400.08,846.45996,36.99996288,337.71362141,438.45001,203.3,554.97,1791.1551,,740.838922,522.575,621.25
2019-09-27,144.95635234,408.60001,1400.55,1776.3,700.59998,2957.5,405.73999,855.03496,36.04996383,342.6706352,439.39999,199.35001,546.16,1779.24,,724.105813,520.525,622.1
2019-09-30,141.46460648,413.95001,1395.5,1762.15,685.0,2941.8,404.605,851.3,36.09996378,360.29003042,425.5,199.85001,540.45,1776.5199,,727.193452,540.3,613.725
2019-10-01,139.33073647,404.04999,1369.25,1766.1,679.15002,2910.0,399.23999,845.83496,35.71663083,344.48656375,412.64999,194.10001,537.87,1782.685,,690.39059,529.775,624.4
2019-10-03,139.23375296,403.89999,1379.1,1748.95,668.40002,2897.8999,395.98,844.64502,35.13329808,338.54796696,418.10001,186.75,535.43,1828.465,,676.944333,538.4,611.775
2019-10-04,135.790494,394.60001,1400.45,1724.4,656.40002,2863.55,390.395,830.075,34.98329824,333.24742858,418.35001,185.8,523.54,1799.9,,651.794854,539.55,594.85
2019-10-07,131.71677918,395.25,1410.65,1725.15,673.45001,2892.3,390.08999,822.0,34.78329844,335.25966391,408.25,184.39999,523.29,1800.06,,646.416331,537.2,593.45
2019-10-09,134.8205619,400.45001,1425.05,1773.45,686.29999,2891.8501,402.38999,831.825,35.13329808,352.78092047,423.35001,185.35001,532.68,1823.935,,667.731158,525.55,614.075
2019-10-10,133.26866084,399.89999,1412.25,1778.6,672.95001,2886.25,394.88999,820.18496,35.21663133,370.30218684,422.14999,184.55,526.7,1805.25,,693.826815,531.75,600.275
2019-10-11,132.83220109,409.04999,1448.1,1790.25,672.70001,2898.8,397.32,816.94502,35.01663154,375.84812097,441.35001,189.05,530.28,1820.115,,688.647557,539.75,599.4
2019-10-14,142.67702161,407.45001,1451.75,1798.7,683.5,2958.05,388.33,808.225,36.31663023,386.30197992,440.89999,190.10001,530.38,1832.7949,,695.868694,543.4,602.2
2019-10-15,150.3394755,413.75,1483.75,1803.1,690.04999,3011.95,387.945,803.58501,36.83329638,376.58430822,446.54999,191.14999,536.93,1919.91,,700.89858,542.25,611.525
2019-10-16,155.33461612,410.0,1483.2,1765.7,693.40002,3023.7,401.63999,813.42998,37.31662923,378.15485084,446.79999,194.55,540.29,1922.06,,727.940466,550.45,610.55
2019-10-17,157.66246286,409.14999,1487.3,1812.3,710.29999,3111.5,410.67998,831.66504,37.73329548,378.74381045,446.29999,199.39999,545.48,2049.185,,721.665556,546.525,610.0
2019-10-18,169.83512041,421.70001,1507.85,1816.75,709.54999,3087.05,413.76499,826.59502,38.84996102,376.43708059,444.14999,205.95,544.97,2027.59,,743.528184,547.75,614.5
2019-10-22,173.27835997,420.75,1519.4,1780.2,712.75,3122.3,403.41499,800.88501,38.44996142,367.2102102,453.89999,208.8,562.15,1997.885,,753.040155,532.225,619.65
2019-10-23,171.14451904,396.10001,1513.75,1767.4,714.84998,3162.6499,403.83501,807.09502,37.98329523,353.71344395,454.25,208.8,565.34,2052.1199,,740.19154,547.575,620.8
2019-10-24,173.6178459,399.14999,1536.8,1790.5,707.70001,3167.8501,402.61499,809.1,38.64996122,365.49243995,446.85001,205.2,565.06,2103.235,,702.790986,559.525,618.05
2019-10-25,177.88553744,399.79999,1529.65,1792.6,710.09998,3143.3501,397.88999,800.15,38.88329432,366.2286272,461.04999,202.85001,557.12,2132.365,,700.201357,565.25,618.85
2019-10-29,189.67022216,398.95001,1431.0,1814.25,738.45001,3180.75,404.725,815.08999,39.56662697,353.27171197,473.04999,209.75,560.5,2204.94,,711.90458,569.875,621.25
2019-10-30,189.86420858,398.10001,1461.95,1821.3,747.40002,3222.8999,399.2,808.23999,39.78329342,361.17347475,465.0,206.25,551.98,2251.15,,732.024174,573.375,624.175
2019-10-31,193.64693407,395.79999,1484.8,1809.6,736.34998,3247.3501,402.755,813.43501,39.38329382,367.35743784,466.85001,207.55,556.64,2253.81,,765.689606,581.375,615.175
2019-11-01,194.42288944,389.75,1460.0,1766.35,748.29999,3232.6499,406.98501,838.475,40.13329307,366.17952842,469.20001,207.10001,551.32,2197.615,,772.611948,576.0,620.025
2019-11-04,194.85934919,391.0,1414.75,1785.9,742.59998,3212.05,411.3,870.65996,39.83329337,371.03837409,468.29999,215.0,559.56,2174.0699,,780.679682,577.95,618.425
2019-11-05,194.51988266,390.0,1414.95,1793.85,738.04999,3246.3,422.77998,884.575,37.53329568,376.87880275,467.85001,211.14999,563.14,2128.715,,765.540183,579.35,619.75
2019-11-06,201.30940736,391.0,1413.9,1797.6,747.25,3248.3,418.81499,877.28496,36.46663008,364.60901525,480.85001,212.39999,572.54,2160.5551,,770.171692,574.175,628.325
2019-11-07,202.86128902,390.45001,1463.9,1826.95,734.75,3265.8501,422.58501,883.29004,36.29996358,364.90348033,471.85001,212.5,574.21,2142.3949,,774.753359,574.225,631.85
2019-11-08,201.79437341,386.14999,1418.6,1794.85,725.5,3245.55,415.94502,881.88496,36.48329673,362.35135472,462.5,209.25,564.42,2168.965,,770.918706,575.05,627.8
2019-11-11,204.51019298,387.89999,1419.0,1773.95,733.70001,3237.3501,416.90498,890.32998,36.28329693,364.65808458,454.85001,209.85001,563.15,2137.69,,764.046155,572.975,632.375
2019-11-13,192.24054222,370.79999,1388.65,1770.45,711.20001,3206.0,414.45498,897.83496,36.36663018,361.8115037,447.89999,207.25,552.63,2135.2199,,736.605841,569.3,628.775
2019-11-14,196.21726383,369.10001,1419.15,1771.85,715.90002,3233.3,421.05498,906.18496,36.43329678,355.82383758,451.39999,202.35001,546.81,2155.815,,731.028155,573.9,636.95
2019-11-15,197.47818526,366.29999,1397.25,1760.7,716.90002,3215.3501,418.76001,905.78496,37.08329613,385.81118842,463.25,201.14999,546.16,2132.4051,,752.143768,571.15,638.95
2019-11-18,195.10183222,365.64999,1403.95,1739.0,722.95001,3156.8999,415.48999,910.425,36.63329658,401.66377351,460.60001,200.3,547.4,2147.74,,766.436621,570.55,631.025
2019-11-19,193.69544037,364.04999,1410.95,1721.35,747.79999,3161.05,413.575,915.27998,37.14996273,431.25850097,472.10001,199.60001,548.6,2174.735,,783.020357,567.325,635.95
2019-11-20,199.51503297,366.70001,1421.55,1723.5,748.75,3162.3999,413.85498,907.925,36.93329628,429.24623618,482.60001,203.05,567.73,2148.9801,,786.506423,566.4,636.675
2019-11-21,199.32104655,372.10001,1455.45,1720.35,737.40002,3188.3501,412.36499,905.50996,36.79996308,418.44882318,485.5,196.60001,575.85,2195.46,,775.84901,568.3,641.675
2019-11-22,197.33268575,371.45001,1451.6,1682.75,732.09998,3152.3501,407.83,903.92998,36.48329673,412.90287923,478.85001,199.0,574.25,2275.3199,,790.042281,557.375,632.375
2019-11-25,208.72938792,374.70001,1450.35,1710.7,754.75,3195.6499,414.17002,917.5,35.58329763,443.08655649,483.5,200.7,584.13,2326.1301,,819.624055,562.375,635.55
2019-11-26,204.26770996,370.39999,1458.4,1710.3,752.25,3178.1499,409.83501,912.12998,34.38329884,424.38741996,478.54999,197.75,593.17,2280.5699,,787.90082,554.025,637.525
2019-11-27,207.12899996,372.95001,1463.95,1715.35,752.90002,3212.05,411.83501,922.84502,34.34996554,425.36900296,468.0,201.0,594.4,2302.165,,784.962554,564.125,639.2
2019-11-28,206.69254021,372.60001,1444.5,1714.6,750.59998,3196.3999,410.20498,924.00996,34.76663179,428.60820723,468.35001,205.85001,595.35,2309.16,,796.964623,566.325,632.65
2019-11-29,208.43839859,382.04999,1441.2,1706.15,739.04999,3176.0,407.42,911.025,34.36663219,434.30140827,466.70001,205.25,582.77,2288.14,,783.916744,563.825,637.475
2019-12-02,202.7158089,377.75,1416.25,1738.25,744.29999,3159.25,395.045,894.82998,34.36663219,450.15397372,464.0,205.85001,574.34,2171.31,,804.036338,562.65,632.875
2019-12-03,201.60039668,361.95001,1404.4,1736.45,733.40002,3259.75,396.455,908.975,33.66663289,450.64476522,464.25,205.60001,571.67,2137.275,,779.185654,562.275,627.7
2019-12-04,206.06207464,367.85001,1470.25,1720.3,739.84998,3251.1499,399.08501,903.025,33.74996614,452.90238649,470.0,202.75,575.57,2140.8,,782.273343,562.75,625.825
2019-12-05,202.13383994,368.39999,1483.2,1715.85,729.25,3243.1001,399.08501,896.55,34.01663254,439.11116497,461.60001,196.39999,574.32,2141.7051,,766.237407,560.90002,622.8
2019-12-06,200.29097865,366.14999,1465.0,1716.65,717.59998,3206.1001,395.16499,885.30996,34.21663234,436.65720747,455.45001,192.0,578.16,2092.0,,764.942592,560.29999,623.025
2019-12-09,201.21241414,373.60001,1411.8,1726.35,732.0,3225.55,394.48501,892.9,34.16663239,437.63879047,447.89999,191.64999,581.75,2099.715,,763.24935,552.04999,621.475
2019-12-10,198.06013482,366.89999,1373.95,1713.15,715.70001,3232.5,398.68501,892.72002,33.23329899,438.7676011,453.04999,187.2,579.5,2125.9199,,767.133844,544.45001,624.75
2019-12-11,199.95149272,369.70001,1390.45,1738.2,716.54999,3268.6499,403.68,907.90996,32.81663274,434.59587335,449.95001,187.14999,577.56,2154.1801,,764.345001,543.79999,624.375
2019-12-12,204.07370414,372.5,1385.5,1750.65,722.09998,3261.45,405.71499,916.925,32.93330129,430.57137323,461.04999,190.14999,581.13,2195.3551,,771.11792,536.34998,631.8
2019-12-13,205.81959162,376.95001,1353.0,1743.95,752.0,3232.8999,407.195,921.02998,33.33329989,419.92119768,461.25,196.25,564.3,2203.475,,779.185654,543.15002,631.925
2019-12-16,204.17070705,368.35001,1370.55,1731.45,747.25,3220.3999,403.945,928.80996,33.68329954,414.08079846,458.25,192.60001,563.27,2165.1,,760.062079,552.20001,628.675
2019-12-17,204.84965952,371.25,1363.65,1745.4,745.65002,3199.1001,413.575,936.175,33.39996649,431.84745077,463.95001,196.2,565.38,2170.4949,,765.739397,557.75,635.55
2019-12-18,201.89135692,374.5,1384.85,1778.45,741.84998,3213.6499,411.93501,936.25996,33.48329974,430.22781918,467.79999,197.75,574.69,2173.585,,751.19754,564.70001,646.175
2019-12-19,204.21920366,369.64999,1396.4,1803.1,742.54999,3218.3999,409.18501,927.075,33.36663319,441.17248927,467.60001,196.89999,573.91,2242.715,,739.992326,569.5,644.4
2019-12-20,212.22114348,372.29999,1379.2,1799.25,739.84998,3203.75,413.56001,928.00498,32.93330129,445.44235569,465.75,200.8,572.67,2222.115,,742.631746,569.90002,648.35
2019-12-23,208.09893206,366.89999,1386.25,1807.55,743.15002,3219.5,416.0,930.40498,32.94996628,446.42393869,467.85001,197.25,581.68,2217.615,,739.394685,570.95001,651.2
2019-12-24,202.86128902,368.60001,1375.45,1803.45,740.65002,3226.75,413.95,929.48496,33.19996602,448.73065874,478.70001,198.95,579.19,2186.865,,735.560031,560.54999,644.575
2019-12-26,202.6673123,363.64999,1379.6,1809.6,736.5,3230.05,418.71001,935.00996,32.94996628,439.30746194,474.14999,197.3,573.12,2204.5699,,733.816998,560.5,635.225
2019-12-27,202.81281181,363.70001,1418.1,1812.25,760.15002,3241.95,425.26499,944.31504,33.23329899,446.71843322,481.10001,203.5,579.52,2222.235,,736.805055,567.54999,637.5
2019-12-30,202.37632297,365.95001,1418.9,1802.3,754.09998,3251.95,424.32998,943.92002,33.31663224,452.0189716,479.95001,205.8,577.77,2278.45,,733.816998,569.29999,641.075
2019-12-31,202.08536273,366.0,1442.0,1784.95,754.09998,3185.0,423.475,939.33496,33.34996654,447.40552169,478.20001,211.35001,574.91,2251.525,,740.689549,568.09998,636.05
2020-01-01,201.60039668,377.64999,1426.35,1793.2,748.70001,3150.1001,423.12998,937.84502,33.38329984,444.95156419,475.89999,211.95,575.88,2207.5801,,739.544108,571.95001,639.3
2020-01-02,204.84965952,383.14999,1494.65,1790.65,756.95001,3121.0,424.60498,950.55996,34.38329884,446.81659152,473.5,211.10001,572.98,2160.085,,763.299141,573.54999,643.375
2020-01-03,202.03685643,382.5,1486.1,1751.4,742.95001,3072.05,419.34502,934.58496,33.64996624,446.71843322,469.95001,211.85001,576.78,2118.925,,753.637796,585.04999,634.2
2020-01-06,193.54995056,380.20001,1462.5,1707.15,723.25,3037.6499,399.67,904.27002,32.31663324,441.36878624,466.75,205.7,575.77,2086.0449,,734.066003,582.0,620.475
2020-01-07,197.91464501,384.79999,1478.7,1724.4,725.75,3037.95,400.76499,909.56504,32.11663378,436.90260322,468.60001,205.7,576.84,2080.3801,,739.344894,584.25,630.3
2020-01-08,195.44131815,385.64999,1473.65,1728.8,724.5,3059.25,404.995,914.55,31.81663375,450.39936947,464.75,200.2,579.45,1989.2199,,739.69353,585.75,628.65
2020-01-09,201.7458768,391.79999,1479.6,1772.55,742.84998,3085.7,412.42002,939.525,32.33330089,451.62634822,470.10001,198.0,584.1,2032.89,,754.285179,580.29999,635.7
2020-01-10,202.81281181,392.04999,1485.9,1792.55,740.04999,3101.2,414.48501,937.225,32.39996649,448.5834311,473.5,205.3,586.6,2043.275,,753.239369,580.34998,641.35
2020-01-13,207.17750626,390.35001,1483.45,1804.9,737.40002,3094.05,416.45,945.525,32.66663389,460.26425899,477.64999,211.55,590.94,2028.0,,756.576012,586.5,643.0
2020-01-14,207.90495533,389.20001,1493.3,1819.15,747.90002,3101.6001,419.3,955.48496,33.28329927,460.70599097,484.25,212.95,589.56,2048.9699,,756.874858,594.29999,644.75
2020-01-15,210.08730256,390.79999,1511.95,1842.25,746.29999,3123.55,420.725,958.91504,34.61663194,459.23361647,484.0,212.45,583.73,2062.4801,,763.348982,595.75,642.125
2020-01-16,213.385062,390.95001,1591.55,1835.15,737.29999,3112.1001,422.025,962.21504,35.24996463,465.17217399,480.25,210.25,587.49,2153.625,,753.040155,593.25,643.825
2020-01-17,221.53248194,387.60001,1618.6,1830.05,739.90002,3118.1001,423.175,971.5,36.19996368,490.84056945,480.29999,207.89999,606.87,2129.2199,,765.191597,598.79999,639.075
2020-01-20,219.73811726,380.04999,1629.55,1848.75,727.20001,3103.7,415.26001,957.275,34.99996489,499.33128203,480.14999,201.14999,611.92,2136.51,,769.723473,589.25,627.45
2020-01-21,217.50727343,379.95001,1626.2,1810.75,717.59998,3097.05,413.86001,953.42998,35.01663154,502.32510037,473.39999,202.14999,612.09,2105.6551,,768.578081,584.04999,622.175
2020-01-22,219.10765169,383.60001,1634.45,1779.25,712.59998,3076.3999,414.22002,954.75,33.64996624,505.02445362,471.60001,191.89999,612.41,2110.0,,789.743485,590.65002,620.425
2020-01-23,222.69641986,385.85001,1686.9,1776.1,723.0,3065.2,412.57998,953.42002,33.71663284,514.0059577,465.14999,190.75,607.63,2091.575,,805.679789,598.95001,622.425
2020-01-24,222.84189998,384.75,1668.7,1786.8,737.40002,3074.1499,419.45,963.375,33.94996594,514.59488787,458.85001,193.95,606.28,2093.0801,,818.727618,607.70001,622.275
2020-01-27,223.61784566,381.25,1696.05,1788.35,740.25,3082.6001,416.43501,955.75996,33.88329934,504.92631495,464.45001,193.35001,637.75,2109.5199,,809.863029,604.34998,606.6
2020-01-28,222.98738009,372.95001,1677.75,1779.1,737.15002,3060.8999,421.3,963.12998,33.39996649,482.20264886,464.70001,189.14999,637.83,2108.665,,805.679789,601.45001,611.6
2020-01-29,225.31522683,383.35001,1688.0,1796.95,735.25,3091.8501,441.9,989.425,33.51663304,481.22106586,461.54999,191.05,629.65,2019.225,,799.106034,608.84998,617.925
2020-01-30,224.53928115,378.0,1690.8,1805.0,730.90002,3145.5,436.42998,963.96504,33.58329964,480.7793437,451.0,187.95,630.97,2034.0301,,788.100034,607.84998,613.025
2020-01-31,222.55092034,369.39999,1660.2,1795.65,729.29999,3180.05,436.58999,944.14004,30.21663702,487.30689028,446.89999,181.7,622.9,2028.9301,,775.799219,591.40002,613.15
2020-02-01,216.10087188,362.29999,1654.45,1755.35,705.45001,3143.3,427.60498,894.74004,28.31663726,488.04307753,444.20001,173.5,624.61,2005.925,,756.376849,590.90002,599.35
2020-02-03,214.25799119,367.35001,1695.85,1867.65,708.95001,3284.5,435.93501,908.61504,27.83330541,500.65639945,444.54999,178.64999,628.83,1988.3449,,777.293248,579.09998,596.4
2020-02-04,218.67119194,372.5,1671.05,1891.3,715.0,3162.8,451.925,953.49004,28.28330429,509.34343845,448.45001,182.5,648.37,1951.265,,790.54029,586.5,614.9
2020-02-05,229.14645862,366.60001,1657.45,1873.5,724.04999,3161.5,452.82002,959.14004,28.96663827,523.52727354,447.54999,179.25,626.67,1948.7051,,796.715618,595.59998,622.325
2020-02-06,229.38894165,370.20001,1645.05,1856.8,736.95001,3149.8,466.63501,961.97002,28.99997091,536.72957471,439.64999,179.95,631.79,2039.1199,,797.811219,599.70001,619.9
2020-02-07,232.29873795,369.54999,1663.15,1858.7,748.15002,3134.8501,465.42998,962.32998,29.18330505,529.51495929,443.20001,185.05,633.34,1973.6301,,784.514385,607.70001,621.1
2020-02-10,237.14839845,368.25,1665.7,1869.5,741.09998,3103.3,472.175,962.7,28.83330441,528.77877204,444.75,178.85001,629.82,1905.725,,754.534183,604.90002,620.15
2020-02-11,237.92434413,374.20001,1697.95,1878.1,749.95001,3145.45,474.93501,973.15996,28.56663701,524.45978721,450.60001,179.35001,638.24,1900.925,,756.277217,610.65002,620.3
2020-02-12,242.19204537,374.10001,1683.6,1893.7,755.25,3146.3,476.87002,977.18496,27.99997191,529.66216729,446.79999,180.3,639.14,1927.785,,752.342932,614.09998,624.5
2020-02-13,243.88942655,369.10001,1695.5,1874.05,747.79999,3136.3999,479.53501,971.72002,28.39997051,530.00575079,443.39999,177.8,664.92,1935.5301,,749.255293,612.45001,620.7
2020-02-14,248.44809772,366.85001,1704.4,1877.05,736.5,3146.3999,478.175,969.05,27.68330656,554.59439513,447.10001,174.75,660.86,1870.3551,,740.091908,621.65002,609.675
2020-02-17,244.90785525,362.79999,1715.05,1881.4,738.40002,3075.6001,477.66499,952.88496,26.99997291,554.44713805,431.89999,167.85001,659.11,1853.59,,734.464431,613.45001,608.575
2020-02-18,241.94956234,366.60001,1774.9,1863.65,733.65002,3082.5,475.8,952.95,27.59997331,538.15287987,436.0,171.85001,650.27,1876.035,,721.018174,607.04999,606.625
2020-02-19,246.3627534,371.29999,1780.5,1884.9,741.04999,3090.8999,487.80498,975.86504,28.23330401,533.39222196,447.5,177.75,655.63,1887.5199,,754.135806,605.75,613.6
2020-02-20,250.87292797,370.85001,1800.7,1842.25,744.29999,3065.5,488.04502,970.97002,28.84997206,535.55166529,435.75,179.35001,651.06,1884.865,,748.309065,608.04999,608.55
2020-02-24,239.81571173,362.25,1797.45,1818.95,725.45001,2980.5,480.39502,946.69004,27.31663826,520.14085145,430.14999,174.85001,635.26,1794.9949,,722.014193,595.15002,604.975
2020-02-25,239.03976605,358.39999,1790.45,1826.1,728.75,2947.3999,482.59502,952.5,27.49997241,525.39230087,425.79999,175.10001,617.38,1753.2301,,717.532108,582.45001,600.15
2020-02-26,235.49951388,358.39999,1767.2,1826.65,729.40002,2946.6001,481.0,938.7,26.76664081,526.07941879,422.20001,173.8,615.07,1715.6949,,700.002143,583.59998,599.625
2020-02-27,227.10959152,353.70001,1795.4,1843.8,735.84998,2936.6001,475.97998,940.8,25.81663977,521.8586217,421.20001,174.10001,613.41,1705.34,,710.012124,573.04999,599.725
2020-02-28,212.07564397,342.20001,1735.8,1797.95,697.29999,2890.0,446.58501,905.075,24.64997427,513.85870062,402.10001,168.39999,585.42,1660.235,,684.464267,534.34998,588.825
2020-03-02,212.02716676,340.64999,1728.55,1786.8,684.20001,2792.2,436.075,891.45,24.31664127,508.80352854,401.95001,169.35001,581.11,1701.34,,665.788911,549.70001,589.8
2020-03-03,218.96217158,347.29999,1725.7,1800.55,687.15002,2692.25,445.41001,896.36504,24.83330842,511.2084167,425.29999,178.2,608.74,1788.8449,,697.263091,565.04999,590.9
2020-03-04,214.45199701,345.95001,1755.25,1847.95,682.20001,2711.5,428.63999,879.97002,24.9499743,507.23301537,447.64999,178.10001,634.27,1725.4199,,686.7551,563.09998,574.425
2020-03-05,215.08244317,349.14999,1727.2,1874.45,677.90002,2703.6499,433.07002,887.99004,24.36664155,517.19610245,440.60001,177.14999,636.89,1777.535,,677.591716,576.40002,575.675
2020-03-06,208.29291848,341.39999,1688.9,1877.45,657.65002,2735.05,422.58501,860.32002,23.83330942,509.5888342,434.39999,168.75,634.19,1774.3551,,662.402426,566.20001,567.45
2020-03-09,193.69544037,321.89999,1640.9,1867.15,623.54999,2573.3501,402.68,820.70996,23.23330902,487.11056386,426.14999,157.95,612.25,1788.5801,,632.073637,540.45001,553.65
2020-03-11,189.86420858,320.20001,1629.25,1882.85,619.34998,2591.55,403.06499,825.4,22.94997631,484.7056757,417.10001,168.0,600.12,1775.36,,622.76088,536.79999,556.9
