Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS
2019-05-20,151.69737074,410.25,1170.5,1384.5,793.20001,3077.8999,346.78999,815.17002,37.26662928,346.6951255,570.59998,244.89999,532.78,2085.065,,906.427081,532.975,593.3375
2019-05-27,150.09699248,416.39999,1238.8,1407.3,808.29999,2925.8999,346.71001,818.79502,37.21662933,342.37614066,558.84998,253.5,535.67,1994.775,,882.572416,546.275,606.3375
2019-06-03,146.79923303,425.20001,1398.2,1418.35,804.0,2961.3999,350.945,820.23496,36.09996378,350.5232992,549.5,265.54999,516.14,1999.775,,867.980768,539.8,611.9125
2019-06-10,147.86614864,426.39999,1370.6,1412.75,801.20001,2872.55,351.83999,823.51504,36.93329628,346.79326416,555.59998,255.14999,513.03,1976.7051,,895.421081,543.5,608.775
2019-06-17,142.38603228,402.0,1348.25,1383.0,771.04999,2875.55,356.58501,839.24502,37.16662938,337.46822566,551.54999,254.25,510.31,1971.9199,,894.176057,538.125,603.55
2019-06-24,145.97478105,410.20001,1359.2,1358.15,808.54999,2827.05,368.11001,852.46504,37.49996238,340.26573721,553.45001,253.8,510.09,1913.8801,,910.460948,532.325,610.9375
2019-07-01,142.87099833,402.45001,1306.65,1358.7,806.09998,2842.55,371.91499,843.53496,36.13329708,358.08146867,550.0,241.89999,520.19,1964.51,,923.359404,508.2,618.1
2019-07-08,136.08147363,415.29999,1363.25,1361.95,755.79999,2722.55,337.75,772.57002,35.34996453,349.5417162,556.79999,231.25,525.72,1895.5301,,912.403195,511.95,598.475
2019-07-15,127.44906824,405.5,1373.45,1369.1,729.25,2558.25,332.31001,756.63501,32.84996804,333.68915074,536.70001,221.89999,522.63,1766.4,,876.446929,507.8,593.9125
2019-07-22,127.88555708,381.64999,1363.05,1526.45,729.84998,2618.6499,326.46001,723.3,32.88330101,328.73213696,532.09998,210.64999,540.99,1718.6551,,871.466834,500.725,569.325
2019-07-29,124.24831171,375.45001,1310.2,1545.2,673.84998,2600.55,323.78999,706.37002,31.78330078,337.22282991,516.09998,197.2,505.84,1690.5,,774.902782,505.25,553.5875
2019-08-05,128.41900034,376.60001,1358.8,1575.5,660.79999,2707.6001,341.97,750.4,32.54996801,364.31452072,484.5,207.60001,514.69,1758.725,,743.528184,543.15,570.5
2019-08-12,128.85548918,357.35001,1470.6,1597.45,675.65002,2750.95,333.72,743.93999,32.03330053,354.89132392,476.10001,201.95,498.51,1660.0449,,749.255293,531.375,556.925
2019-08-19,127.35208473,349.35001,1440.85,1580.4,663.90002,2749.1499,317.43501,688.46001,33.29996726,349.83617147,465.89999,188.0,508.25,1538.345,,716.58588,543.5,540.675
2019-08-26,133.22018363,365.70001,1508.15,1616.2,663.90002,2788.3,333.25,711.95498,34.29996559,340.41297466,472.45001,184.75,511.5,1625.845,,708.119718,550.175,556.9875
2019-09-02,133.60814678,365.75,1500.2,1532.4,671.09998,2839.3501,337.3,717.58999,36.34996353,342.81786283,474.89999,198.60001,547.99,1640.725,,700.89858,550.2,561.475
2019-09-09,141.36760358,374.20001,1458.15,1548.2,674.25,2878.2,342.73501,738.875,36.21663033,336.73203841,469.0,198.2,546.31,1668.94,,714.693423,534.25,564.3625
