Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,JIOFIN.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2021-02-02 09:15:00,547.23570052,550.79999,2705.1499,2463.6499,714.20001,4201.4502,517.32002,947.62998,44.49995535,588.31175155,821.59998,131.25,896.5,2904.8501,,1185.26261,954.65002,780.275,681.04999,3293.8501,255.35001,2195.8908947,617.34998,205.96702656,975.65002,1271.25,389.0,,1861.3,1520.2,816.84998,7654.7002,94.150002,859.51505,92.849998,109.2375,874.1774311,865.34998,273.33,333.10001,609.45001,3203.45,568.40895784,194.39854231,64.165002,957.20001,1485.45,665.75,6123.5498,214.175005
2021-02-03 09:15:00,549.56350846,560.09998,2720.7,2453.6499,733.79999,4236.3501,524.51001,953.60498,46.36662348,597.63679006,849.25,137.25,929.91,2916.8999,,1186.109226,959.90002,787.4,689.20001,3380.8,257.25,2198.253807,622.34998,204.59831809,1048.55,1284.65,392.89999,,1852.2,1528.55,833.20001,7589.2002,96.949997,858.32,93.349998,116.15625,876.37898918,866.15002,293.06,335.95001,629.20001,3200.05,573.15109016,199.83204194,65.315002,981.45001,1525.15,680.54999,6074.7002,216.75
2021-02-04 09:15:00,571.96896907,568.40002,2731.6499,2401.8,743.90002,4223.5,550.48501,970.05498,46.9832862,589.53873031,834.45001,143.60001,933.59,2963.45,,1183.768582,957.65002,789.55,680.40002,3440.7,261.85001,2210.80625556,628.29999,217.05828487,1032.15,1279.35,400.29999,,1910.4,1529.8,866.5,7640.0,99.050003,853.7,97.650002,115.50938063,873.49653685,863.90002,284.13,355.10001,631.5,3188.45,580.95575492,196.90398333,65.595001,969.20001,1513.6,669.65002,6182.7998,214.949995
2021-02-05 09:15:00,577.44905634,566.95001,2738.6001,2376.75,719.59998,4231.25,553.85498,972.22002,46.73328645,570.3978618,847.70001,140.85001,960.18,2932.1499,,1181.378136,946.15002,798.8,681.54999,3429.2,262.04999,2234.3850703,614.15002,221.21161656,1025.1,1272.1,402.20001,,1982.7,1516.5,865.5,7494.1499,99.5,855.7875,97.650002,116.49375563,873.24687562,864.20001,276.89,393.10001,634.75,3157.95,585.35208,190.71583097,68.504999,959.40002,1509.45,688.45001,6352.1001,212.774995
2021-02-08 09:15:00,609.40832873,582.04999,2730.25,2416.8501,736.15002,4237.4502,549.77002,1002.105,46.9166196,586.29951622,847.25,141.55,971.96,2970.3999,,1205.979805,957.75,802.625,684.04999,3495.0,278.95001,2201.99473202,629.59998,220.03169547,1035.1,1303.55,417.64999,,1957.15,1551.8,928.40002,7574.6001,100.3,860.90995,99.650002,119.559375,885.82072278,859.09998,283.9,397.04999,634.65002,3214.1001,589.89656584,202.82047278,70.295001,982.54999,1541.7,691.90002,6368.1499,217.649995
2021-02-09 09:15:00,610.91171379,581.95001,2789.3,2506.8501,742.5,4154.8999,540.02998,994.16504,45.9832872,587.9191478,841.75,139.25,968.82,2947.6499,,1213.101341,951.59998,805.925,704.90002,3499.45,278.04999,2181.91091276,633.34998,216.16154483,1025.8,1305.55,406.45001,,1949.15,1566.45,895.0,7627.0498,99.949997,865.94745,101.0,118.546875,887.95419143,888.70001,282.62,394.79999,623.59998,3176.8999,591.47729308,196.23988893,69.920001,975.09998,1559.9,678.29999,6420.3999,219.675005
2021-02-10 09:15:00,631.13482717,576.84998,2756.5,2510.6001,734.79999,4151.5498,547.58999,1022.795,46.61662323,579.33029655,863.40002,138.3,964.81,2901.3,,1226.497797,959.45001,790.875,719.04999,3538.95,279.39999,2200.86264884,632.15002,214.79283636,1022.8,1296.5,410.75,,1952.05,1552.85,914.15002,7621.7002,99.849998,858.8675,100.0,118.378125,896.19301185,911.34998,285.62,392.25,627.09998,3213.3,593.502552,198.56421933,69.025,974.90002,1563.15,690.84998,6392.1499,219.5
2021-02-11 09:15:00,638.79726166,591.84998,2756.5,2505.5,740.09998,4181.8999,556.70498,1021.665,45.13328472,587.0847728,859.79999,137.14999,965.01,2818.1499,,1230.531674,970.40002,786.175,714.20001,3541.5,295.39999,2227.93655751,630.65002,213.7545058,1021.9,1292.65,408.85001,,1961.0,1530.5,914.20001,7667.3501,97.300003,870.6125,99.449997,120.234375,933.14287315,907.34998,288.25,390.14999,643.65002,3206.0,602.98671784,196.20970886,69.470001,985.59998,1524.7,693.54999,6427.1499,218.5
2021-02-12 09:15:00,697.33269299,616.59998,2748.1001,2486.1001,750.40002,4136.0498,557.74502,1027.88,45.4166211,575.45303388,848.54999,133.85001,958.4,2781.25,,1237.1552,960.40002,790.975,710.95001,3515.75,290.79999,2206.81890874,647.59998,205.2590739,1027.4,1309.8,403.79999,,1951.05,1521.35,908.54999,7568.5,95.949997,864.71505,97.0,119.61561938,926.7424672,896.84998,287.65,393.14999,627.15002,3190.8,600.17112,196.45119169,68.05,991.20001,1494.2,685.65002,6397.25,221.0
2021-02-15 09:15:00,740.49467144,627.75,3090.6499,2456.75,794.0,4122.2998,577.98501,1053.77,45.36662448,582.76583705,844.29999,132.25,941.97,2770.05,,1223.061531,954.65002,808.3,695.25,3465.3999,291.39999,2180.8771817,673.95001,206.34461075,1057.6,1309.65,403.70001,,1985.95,1537.65,911.84998,7596.6499,95.199997,873.9925,98.449997,119.503125,922.6571017,877.25,302.67,406.95001,627.5,3139.8501,615.58290184,201.25079511,67.215002,979.20001,1484.75,701.70001,6407.75,219.850005
